Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NACIONALITAT_CONTINENT,EDAT_Q,SEXE
2023-01-01,8,Nou Barris,52,la Prosperitat,8,1,0,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,1,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,1,2
2023-01-01,8,Nou Barris,52,la Prosperitat,9,1,2,1
2023-01-01,8,Nou Barris,52,la Prosperitat,7,1,2,2
2023-01-01,8,Nou Barris,52,la Prosperitat,7,1,3,1
2023-01-01,8,Nou Barris,52,la Prosperitat,7,1,3,2
2023-01-01,8,Nou Barris,52,la Prosperitat,7,1,4,1
2023-01-01,8,Nou Barris,52,la Prosperitat,10,1,4,2
2023-01-01,8,Nou Barris,52,la Prosperitat,13,1,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,19,1,5,2
2023-01-01,8,Nou Barris,52,la Prosperitat,14,1,6,1
2023-01-01,8,Nou Barris,52,la Prosperitat,20,1,6,2
2023-01-01,8,Nou Barris,52,la Prosperitat,26,1,7,1
2023-01-01,8,Nou Barris,52,la Prosperitat,22,1,7,2
2023-01-01,8,Nou Barris,52,la Prosperitat,11,1,8,1
2023-01-01,8,Nou Barris,52,la Prosperitat,30,1,8,2
2023-01-01,8,Nou Barris,52,la Prosperitat,10,1,9,1
2023-01-01,8,Nou Barris,52,la Prosperitat,12,1,9,2
2023-01-01,8,Nou Barris,52,la Prosperitat,11,1,10,1
2023-01-01,8,Nou Barris,52,la Prosperitat,10,1,10,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,11,1
2023-01-01,8,Nou Barris,52,la Prosperitat,9,1,11,2
2023-01-01,8,Nou Barris,52,la Prosperitat,8,1,12,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,12,2
2023-01-01,8,Nou Barris,52,la Prosperitat,7,1,13,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,13,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,14,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,14,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,15,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,15,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,16,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,16,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,1,17,1
2023-01-01,8,Nou Barris,52,la Prosperitat,50,2,0,1
2023-01-01,8,Nou Barris,52,la Prosperitat,41,2,0,2
2023-01-01,8,Nou Barris,52,la Prosperitat,30,2,1,1
2023-01-01,8,Nou Barris,52,la Prosperitat,59,2,1,2
2023-01-01,8,Nou Barris,52,la Prosperitat,69,2,2,1
2023-01-01,8,Nou Barris,52,la Prosperitat,67,2,2,2
2023-01-01,8,Nou Barris,52,la Prosperitat,80,2,3,1
2023-01-01,8,Nou Barris,52,la Prosperitat,71,2,3,2
2023-01-01,8,Nou Barris,52,la Prosperitat,138,2,4,1
2023-01-01,8,Nou Barris,52,la Prosperitat,116,2,4,2
2023-01-01,8,Nou Barris,52,la Prosperitat,191,2,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,164,2,5,2
2023-01-01,8,Nou Barris,52,la Prosperitat,249,2,6,1
2023-01-01,8,Nou Barris,52,la Prosperitat,165,2,6,2
2023-01-01,8,Nou Barris,52,la Prosperitat,186,2,7,1
2023-01-01,8,Nou Barris,52,la Prosperitat,155,2,7,2
2023-01-01,8,Nou Barris,52,la Prosperitat,143,2,8,1
2023-01-01,8,Nou Barris,52,la Prosperitat,139,2,8,2
2023-01-01,8,Nou Barris,52,la Prosperitat,123,2,9,1
2023-01-01,8,Nou Barris,52,la Prosperitat,111,2,9,2
2023-01-01,8,Nou Barris,52,la Prosperitat,98,2,10,1
2023-01-01,8,Nou Barris,52,la Prosperitat,55,2,10,2
2023-01-01,8,Nou Barris,52,la Prosperitat,66,2,11,1
2023-01-01,8,Nou Barris,52,la Prosperitat,42,2,11,2
2023-01-01,8,Nou Barris,52,la Prosperitat,39,2,12,1
2023-01-01,8,Nou Barris,52,la Prosperitat,23,2,12,2
2023-01-01,8,Nou Barris,52,la Prosperitat,31,2,13,1
2023-01-01,8,Nou Barris,52,la Prosperitat,15,2,13,2
2023-01-01,8,Nou Barris,52,la Prosperitat,14,2,14,1
2023-01-01,8,Nou Barris,52,la Prosperitat,7,2,14,2
2023-01-01,8,Nou Barris,52,la Prosperitat,9,2,15,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,2,15,2
2023-01-01,8,Nou Barris,52,la Prosperitat,5,2,16,1
2023-01-01,8,Nou Barris,52,la Prosperitat,5,2,16,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,2,17,1
2023-01-01,8,Nou Barris,52,la Prosperitat,41,3,0,1
2023-01-01,8,Nou Barris,52,la Prosperitat,43,3,0,2
2023-01-01,8,Nou Barris,52,la Prosperitat,38,3,1,1
2023-01-01,8,Nou Barris,52,la Prosperitat,33,3,1,2
2023-01-01,8,Nou Barris,52,la Prosperitat,31,3,2,1
2023-01-01,8,Nou Barris,52,la Prosperitat,35,3,2,2
2023-01-01,8,Nou Barris,52,la Prosperitat,24,3,3,1
2023-01-01,8,Nou Barris,52,la Prosperitat,36,3,3,2
2023-01-01,8,Nou Barris,52,la Prosperitat,29,3,4,1
2023-01-01,8,Nou Barris,52,la Prosperitat,59,3,4,2
2023-01-01,8,Nou Barris,52,la Prosperitat,35,3,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,60,3,5,2
2023-01-01,8,Nou Barris,52,la Prosperitat,59,3,6,1
2023-01-01,8,Nou Barris,52,la Prosperitat,72,3,6,2
2023-01-01,8,Nou Barris,52,la Prosperitat,62,3,7,1
2023-01-01,8,Nou Barris,52,la Prosperitat,73,3,7,2
2023-01-01,8,Nou Barris,52,la Prosperitat,64,3,8,1
2023-01-01,8,Nou Barris,52,la Prosperitat,65,3,8,2
2023-01-01,8,Nou Barris,52,la Prosperitat,49,3,9,1
2023-01-01,8,Nou Barris,52,la Prosperitat,58,3,9,2
2023-01-01,8,Nou Barris,52,la Prosperitat,30,3,10,1
2023-01-01,8,Nou Barris,52,la Prosperitat,33,3,10,2
2023-01-01,8,Nou Barris,52,la Prosperitat,20,3,11,1
2023-01-01,8,Nou Barris,52,la Prosperitat,24,3,11,2
2023-01-01,8,Nou Barris,52,la Prosperitat,22,3,12,1
2023-01-01,8,Nou Barris,52,la Prosperitat,15,3,12,2
2023-01-01,8,Nou Barris,52,la Prosperitat,6,3,13,1
2023-01-01,8,Nou Barris,52,la Prosperitat,6,3,13,2
2023-01-01,8,Nou Barris,52,la Prosperitat,8,3,14,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,3,14,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,3,15,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,3,15,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,3,16,1
2023-01-01,8,Nou Barris,52,la Prosperitat,306,4,0,1
2023-01-01,8,Nou Barris,52,la Prosperitat,341,4,0,2
2023-01-01,8,Nou Barris,52,la Prosperitat,441,4,1,1
2023-01-01,8,Nou Barris,52,la Prosperitat,452,4,1,2
2023-01-01,8,Nou Barris,52,la Prosperitat,481,4,2,1
2023-01-01,8,Nou Barris,52,la Prosperitat,506,4,2,2
2023-01-01,8,Nou Barris,52,la Prosperitat,509,4,3,1
2023-01-01,8,Nou Barris,52,la Prosperitat,506,4,3,2
2023-01-01,8,Nou Barris,52,la Prosperitat,528,4,4,1
2023-01-01,8,Nou Barris,52,la Prosperitat,565,4,4,2
2023-01-01,8,Nou Barris,52,la Prosperitat,556,4,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,485,4,5,2
2023-01-01,8,Nou Barris,52,la Prosperitat,578,4,6,1
2023-01-01,8,Nou Barris,52,la Prosperitat,536,4,6,2
2023-01-01,8,Nou Barris,52,la Prosperitat,589,4,7,1
2023-01-01,8,Nou Barris,52,la Prosperitat,584,4,7,2
2023-01-01,8,Nou Barris,52,la Prosperitat,803,4,8,1
2023-01-01,8,Nou Barris,52,la Prosperitat,719,4,8,2
2023-01-01,8,Nou Barris,52,la Prosperitat,947,4,9,1
2023-01-01,8,Nou Barris,52,la Prosperitat,916,4,9,2
2023-01-01,8,Nou Barris,52,la Prosperitat,885,4,10,1
2023-01-01,8,Nou Barris,52,la Prosperitat,848,4,10,2
2023-01-01,8,Nou Barris,52,la Prosperitat,904,4,11,1
2023-01-01,8,Nou Barris,52,la Prosperitat,780,4,11,2
2023-01-01,8,Nou Barris,52,la Prosperitat,738,4,12,1
2023-01-01,8,Nou Barris,52,la Prosperitat,645,4,12,2
2023-01-01,8,Nou Barris,52,la Prosperitat,657,4,13,1
2023-01-01,8,Nou Barris,52,la Prosperitat,560,4,13,2
2023-01-01,8,Nou Barris,52,la Prosperitat,727,4,14,1
2023-01-01,8,Nou Barris,52,la Prosperitat,505,4,14,2
2023-01-01,8,Nou Barris,52,la Prosperitat,871,4,15,1
2023-01-01,8,Nou Barris,52,la Prosperitat,601,4,15,2
2023-01-01,8,Nou Barris,52,la Prosperitat,678,4,16,1
2023-01-01,8,Nou Barris,52,la Prosperitat,441,4,16,2
2023-01-01,8,Nou Barris,52,la Prosperitat,496,4,17,1
2023-01-01,8,Nou Barris,52,la Prosperitat,324,4,17,2
2023-01-01,8,Nou Barris,52,la Prosperitat,225,4,18,1
2023-01-01,8,Nou Barris,52,la Prosperitat,119,4,18,2
2023-01-01,8,Nou Barris,52,la Prosperitat,64,4,19,1
2023-01-01,8,Nou Barris,52,la Prosperitat,18,4,19,2
2023-01-01,8,Nou Barris,52,la Prosperitat,6,4,20,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,4,20,2
2023-01-01,8,Nou Barris,52,la Prosperitat,..,999,5,1
2023-01-01,8,Nou Barris,52,la Prosperitat,..,999,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,5,1,0,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,10,1,0,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,1,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,1,1,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,2,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,10,1,2,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,1,3,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,1,3,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,4,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,15,1,4,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,8,1,5,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,9,1,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,12,1,6,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,13,1,6,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,11,1,7,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,17,1,7,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,10,1,8,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,15,1,8,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,8,1,9,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,12,1,9,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,1,10,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,1,10,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,11,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,11,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,12,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,12,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,13,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,13,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,14,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,15,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,1,15,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,19,2,0,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,9,2,0,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,2,1,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,2,1,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,21,2,2,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,24,2,2,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,22,2,3,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,26,2,3,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,42,2,4,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,48,2,4,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,60,2,5,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,54,2,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,68,2,6,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,52,2,6,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,54,2,7,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,47,2,7,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,52,2,8,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,39,2,8,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,24,2,9,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,30,2,9,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,25,2,10,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,2,10,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,13,2,11,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,12,2,11,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,12,2,12,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,10,2,12,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,9,2,13,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,2,13,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,2,14,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,2,14,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,2,15,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,2,16,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,2,16,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,2,17,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,28,3,0,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,22,3,0,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,16,3,1,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,15,3,1,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,3,2,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,11,3,2,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,3,3,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,16,3,3,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,10,3,4,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,25,3,4,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,38,3,5,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,39,3,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,18,3,6,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,37,3,6,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,28,3,7,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,36,3,7,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,28,3,8,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,23,3,8,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,19,3,9,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,21,3,9,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,21,3,10,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,17,3,10,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,5,3,11,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,6,3,11,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,3,12,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,7,3,12,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,3,13,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,5,3,13,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,3,14,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,3,14,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,3,17,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,98,4,0,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,104,4,0,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,143,4,1,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,130,4,1,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,146,4,2,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,145,4,2,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,174,4,3,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,167,4,3,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,140,4,4,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,155,4,4,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,166,4,5,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,168,4,5,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,174,4,6,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,163,4,6,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,177,4,7,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,171,4,7,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,212,4,8,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,207,4,8,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,246,4,9,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,223,4,9,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,252,4,10,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,223,4,10,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,263,4,11,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,252,4,11,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,240,4,12,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,206,4,12,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,194,4,13,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,168,4,13,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,143,4,14,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,123,4,14,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,129,4,15,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,93,4,15,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,92,4,16,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,58,4,16,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,115,4,17,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,41,4,17,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,89,4,18,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,22,4,18,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,17,4,19,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,4,19,2
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,4,20,1
2023-01-01,8,Nou Barris,53,la Trinitat Nova,..,4,20,2
2023-01-01,8,Nou Barris,54,Torre Baró,5,1,0,1
2023-01-01,8,Nou Barris,54,Torre Baró,10,1,0,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,1,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,1,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,2,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,2,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,3,1
2023-01-01,8,Nou Barris,54,Torre Baró,5,1,4,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,1,4,2
2023-01-01,8,Nou Barris,54,Torre Baró,7,1,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,9,1,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,8,1,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,9,1,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,12,1,7,1
2023-01-01,8,Nou Barris,54,Torre Baró,11,1,7,2
2023-01-01,8,Nou Barris,54,Torre Baró,8,1,8,1
2023-01-01,8,Nou Barris,54,Torre Baró,13,1,8,2
2023-01-01,8,Nou Barris,54,Torre Baró,12,1,9,1
2023-01-01,8,Nou Barris,54,Torre Baró,10,1,9,2
2023-01-01,8,Nou Barris,54,Torre Baró,7,1,10,1
2023-01-01,8,Nou Barris,54,Torre Baró,9,1,10,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,11,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,1,11,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,12,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,12,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,13,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,13,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,14,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,1,14,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,0,1
2023-01-01,8,Nou Barris,54,Torre Baró,8,2,0,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,1,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,2,1,2
2023-01-01,8,Nou Barris,54,Torre Baró,5,2,2,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,2,2
2023-01-01,8,Nou Barris,54,Torre Baró,7,2,3,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,2,3,2
2023-01-01,8,Nou Barris,54,Torre Baró,13,2,4,1
2023-01-01,8,Nou Barris,54,Torre Baró,9,2,4,2
2023-01-01,8,Nou Barris,54,Torre Baró,10,2,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,11,2,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,9,2,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,18,2,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,22,2,7,1
2023-01-01,8,Nou Barris,54,Torre Baró,13,2,7,2
2023-01-01,8,Nou Barris,54,Torre Baró,12,2,8,1
2023-01-01,8,Nou Barris,54,Torre Baró,12,2,8,2
2023-01-01,8,Nou Barris,54,Torre Baró,11,2,9,1
2023-01-01,8,Nou Barris,54,Torre Baró,10,2,9,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,10,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,2,10,2
2023-01-01,8,Nou Barris,54,Torre Baró,7,2,11,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,11,2
2023-01-01,8,Nou Barris,54,Torre Baró,5,2,12,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,13,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,13,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,14,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,15,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,16,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,2,16,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,0,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,0,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,2,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,2,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,3,1
2023-01-01,8,Nou Barris,54,Torre Baró,6,3,3,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,4,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,4,2
2023-01-01,8,Nou Barris,54,Torre Baró,5,3,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,5,3,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,11,3,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,7,1
2023-01-01,8,Nou Barris,54,Torre Baró,5,3,7,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,8,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,8,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,9,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,9,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,10,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,10,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,11,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,11,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,12,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,12,2
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,14,1
2023-01-01,8,Nou Barris,54,Torre Baró,..,3,14,2
2023-01-01,8,Nou Barris,54,Torre Baró,60,4,0,1
2023-01-01,8,Nou Barris,54,Torre Baró,45,4,0,2
2023-01-01,8,Nou Barris,54,Torre Baró,66,4,1,1
2023-01-01,8,Nou Barris,54,Torre Baró,74,4,1,2
2023-01-01,8,Nou Barris,54,Torre Baró,93,4,2,1
2023-01-01,8,Nou Barris,54,Torre Baró,84,4,2,2
2023-01-01,8,Nou Barris,54,Torre Baró,86,4,3,1
2023-01-01,8,Nou Barris,54,Torre Baró,95,4,3,2
2023-01-01,8,Nou Barris,54,Torre Baró,62,4,4,1
2023-01-01,8,Nou Barris,54,Torre Baró,78,4,4,2
2023-01-01,8,Nou Barris,54,Torre Baró,68,4,5,1
2023-01-01,8,Nou Barris,54,Torre Baró,53,4,5,2
2023-01-01,8,Nou Barris,54,Torre Baró,64,4,6,1
2023-01-01,8,Nou Barris,54,Torre Baró,63,4,6,2
2023-01-01,8,Nou Barris,54,Torre Baró,78,4,7,1
2023-01-01,8,Nou Barris,54,Torre Baró,71,4,7,2
2023-01-01,8,Nou Barris,54,Torre Baró,87,4,8,1
2023-01-01,8,Nou Barris,54,Torre Baró,85,4,8,2
2023-01-01,8,Nou Barris,54,Torre Baró,106,4,9,1
2023-01-01,8,Nou Barris,54,Torre Baró,91,4,9,2
2023-01-01,8,Nou Barris,54,Torre Baró,99,4,10,1
2023-01-01,8,Nou Barris,54,Torre Baró,121,4,10,2
2023-01-01,8,Nou Barris,54,Torre Baró,91,4,11,1
2023-01-01,8,Nou Barris,54,Torre Baró,105,4,11,2
2023-01-01,8,Nou Barris,54,Torre Baró,84,4,12,1
2023-01-01,8,Nou Barris,54,Torre Baró,69,4,12,2
2023-01-01,8,Nou Barris,54,Torre Baró,66,4,13,1
2023-01-01,8,Nou Barris,54,Torre Baró,52,4,13,2
2023-01-01,8,Nou Barris,54,Torre Baró,45,4,14,1
2023-01-01,8,Nou Barris,54,Torre Baró,55,4,14,2
2023-01-01,8,Nou Barris,54,Torre Baró,37,4,15,1
2023-01-01,8,Nou Barris,54,Torre Baró,32,4,15,2
2023-01-01,8,Nou Barris,54,Torre Baró,34,4,16,1
2023-01-01,8,Nou Barris,54,Torre Baró,16,4,16,2
2023-01-01,8,Nou Barris,54,Torre Baró,19,4,17,1
